wikidataID,personLabel,personDescription,refurl,orderaus,orderausLabel,honsid,date_awarded,sitelink
Q7176959,Peter Sinclair,Australian naval officer and governor,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,878526,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Sinclair_(governor)
Q7176959,Peter Sinclair,Australian naval officer and governor,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,885271,1992-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Sinclair_(governor)
Q7177330,Peter Tinley,Australian politician,https://www.wa.gov.au/government/people/peter-tinley,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,NA,2003-01-01T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Tinley
Q7177347,Peter Toms,Australian politician,https://honours.pmc.gov.au/honours/awards/1132647,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1132647,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Toms
Q7177475,Peter Varghese,Australian diplomat,https://honours.pmc.gov.au/honours/awards/1142619,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1142619,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Varghese
Q7177577,Peter Walsh,Australian  politician,https://honours.pmc.gov.au/honours/awards/884362,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,884362,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Walsh_(Australian_politician)
Q7177768,Peter Wong,Twitter Legend,https://honours.pmc.gov.au/honours/awards/871586,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,871586,1996-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Wong_(Australian_politician)
Q7177822,Peter Yeldham,Australian screenwriter,https://honours.pmc.gov.au/honours/awards/870523,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,870523,1991-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Yeldham
Q7178866,Petro Georgiou,Australian politician,https://honours.pmc.gov.au/honours/awards/1147741,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1147741,2013-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Petro_Georgiou
Q7181769,Phil Cayzer,Australian rower,https://honours.pmc.gov.au/honours/awards/886415,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886415,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Cayzer
Q7181794,Phil Coles,Australian canoeist,https://honours.pmc.gov.au/honours/awards/886491,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886491,1983-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Coles
Q7181928,Phil Gould,"Australian rugby league footballer, coach and administrator",https://honours.pmc.gov.au/honours/awards/1150046,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1150046,2014-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Gould_(rugby_league)
Q7182096,Phil Koperberg,Australian politician,https://honours.pmc.gov.au/honours/awards/1043763,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1043763,2003-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Koperberg
Q7182293,Phil Pringle,Australian evangelist,https://honours.pmc.gov.au/honours/awards/877893,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,877893,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Pringle
Q7183109,Philip Aiken,Australian business executive,https://honours.pmc.gov.au/honours/awards/1147761,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1147761,2013-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Philip_Aiken
Q7183266,Philip Brady,Australian media personality,https://honours.pmc.gov.au/honours/awards/2001427,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2001427,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Philip_Brady_(broadcaster)
Q7183384,Philip Cox,Australian architect,https://honours.pmc.gov.au/honours/awards/873295,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,873295,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Philip_Cox
Q261594,Cate Campbell,"Australian swimmer, Olympic gold medallist, world champion, former world record-holder",NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1149082,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Cate_Campbell
Q261631,Alice Tait,"Australian swimmer, Olympic gold medallist, world champion, former world record-holder",NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1058005,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alice_Tait
Q262401,Christine Wolf,Australian Paralympic athlete born in Germany,https://honours.pmc.gov.au/honours/awards/1140187,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1140187,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Christine_Wolf
Q262433,Debbie Flintoff-King,Australian hurdler,https://honours.pmc.gov.au/honours/awards/886560,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886560,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Debbie_Flintoff-King
Q263129,Lesley Turner Bowrey,Australian female tennis player,https://honours.pmc.gov.au/honours/awards/1140807,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1140807,2009-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Lesley_Turner_Bowrey
Q5530708,Gemma Dashwood,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/887467,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887467,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Gemma_Dashwood
Q5533059,Genevieve Bell,Australian anthropologist,https://honours.pmc.gov.au/honours/awards/2006010,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2006010,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Genevieve_Bell
Q5534012,Geof Motley,Australian rules footballer and coach,https://honours.pmc.gov.au/honours/awards/887335,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887335,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geof_Motley
Q5534061,Geoff Brown,Senior Royal Australian Air Force officer,https://honours.pmc.gov.au/honours/awards/1145074,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1145074,2012-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Brown_(RAAF_officer)
Q5534075,Geoff Carr,Australian rugby league footballer and administrator,https://honours.pmc.gov.au/honours/awards/2006052,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2006052,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Carr
Q5534160,Geoff Henke,Australian sports official,NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886490,1987-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Henke
Q5534160,Geoff Henke,Australian sports official,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,886455,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Henke
Q5534215,Geoff Mack,Australian singer,https://honours.pmc.gov.au/honours/awards/1136230,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1136230,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Mack
Q5534212,Geoff Lyons,Australian politician,https://honours.pmc.gov.au/honours/awards/1153081,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1153081,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Lyons
Q5534244,Geoff Mosley,Australian environmentalist,https://honours.pmc.gov.au/honours/awards/1136002,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1136002,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Mosley
Q5534285,Geoff Raby,economist,https://honours.pmc.gov.au/honours/awards/2004530,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2004530,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Raby
Q5534310,Geoff Shepherd,Australian Chief of Air Force,https://honours.pmc.gov.au/honours/awards/1132846,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1132846,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Shepherd
Q5534346,Geoff Trappett,Australian Paralympic athlete,https://honours.pmc.gov.au/honours/awards/886968,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886968,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Trappett
Q5534356,Geoffrey Virgo,Australian politician,https://honours.pmc.gov.au/honours/awards/884437,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,884437,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Virgo
Q5534364,Geoff Walsh,Australian politician,https://honours.pmc.gov.au/honours/awards/1135895,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1135895,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Walsh
Q5534377,Geoff Williams,Australian rules footballer,https://honours.pmc.gov.au/honours/awards/1153251,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1153251,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Williams_(footballer)
Q5534384,Geoff Wilson,Australian nuclear physicist,https://honours.pmc.gov.au/honours/awards/881109,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,881109,1997-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Geoff_Wilson_(professor)
Q5534424,Geoffrey Atherden,Australian comedy writer,https://honours.pmc.gov.au/honours/awards/1139676,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1139676,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Atherden
Q5534454,Geoffrey Blackburn,Australian minister,https://honours.pmc.gov.au/honours/awards/885900,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,885900,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Blackburn
Q5534453,Geoffrey Bingham,Australian writer and minister,https://honours.pmc.gov.au/honours/awards/1057595,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1057595,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Bingham
Q5534462,Geoffrey Bolton,Australian historian,https://honours.pmc.gov.au/honours/awards/881286,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,881286,1984-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Bolton
Q5534494,Geoffrey Burnstock,British-Australian neuroscientist,https://honours.pmc.gov.au/honours/awards/2001564,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2001564,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Burnstock
Q5534510,Geoffrey Chard,Australian opera singer,https://honours.pmc.gov.au/honours/awards/869744,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869744,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Chard
Q5534534,Geoffrey Connard,Australian politician,https://honours.pmc.gov.au/honours/awards/883574,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,883574,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Connard
Q5534574,Geoffrey Dutton,Australian writer and historian,https://honours.pmc.gov.au/honours/awards/870318,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,870318,1976-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Dutton
Q5534891,Geoffrey Serle,Australian historian,https://honours.pmc.gov.au/honours/awards/872561,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872561,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Serle
Q5534947,Geoffrey Vaughan,Australian rugby union player,https://honours.pmc.gov.au/honours/awards/1132843,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1132843,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Vaughan
Q5534973,Geoffrey Wickham,"Australian engineer, pioneer of the artificial pacemaker",https://honours.pmc.gov.au/honours/awards/1136592,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1136592,2000-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Wickham
Q5536212,George Althofer,Australian botanist and poet (1903-1993),https://honours.pmc.gov.au/honours/awards/878315,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,878315,1979-06-11T00:00:00Z,https://en.wikipedia.org/wiki/George_Althofer
Q5537113,George Bornemissza,Hungarian–Australian entomologist,https://honours.pmc.gov.au/honours/awards/886173,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886173,2001-06-11T00:00:00Z,https://en.wikipedia.org/wiki/George_Bornemissza
Q5537741,George Cash,Australian politician,https://honours.pmc.gov.au/honours/awards/1141737,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1141737,2010-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Cash
Q5538212,George Crennan,Australian cleric,https://honours.pmc.gov.au/honours/awards/871396,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,871396,1989-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Crennan
Q5538681,George Dunstan,Australian sports administrator,https://honours.pmc.gov.au/honours/awards/880641,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,880641,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Dunstan
Q5539735,George Gittoes,Australian artist,https://honours.pmc.gov.au/honours/awards/869979,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869979,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Gittoes
Q5539784,George Golla,Australian musician,https://honours.pmc.gov.au/honours/awards/869936,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869936,1985-06-10T00:00:00Z,https://en.wikipedia.org/wiki/George_Golla
Q5540195,George Hampel,Australian judge,NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1131393,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Hampel_(judge)
Q5540976,George Ivan Smith,Australian diplomat and radio broadcaster,https://honours.pmc.gov.au/honours/awards/882152,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,882152,1992-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Ivan_Smith
Q5542810,George Negus,Australian journalist,https://honours.pmc.gov.au/honours/awards/1150887,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1150887,2015-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Negus
Q5543154,George Paciullo,Australian politician,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,884490,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/George_Paciullo
Q5543177,George Palmer,Australian composer and Justice of the Supreme Court of New South Wales,https://honours.pmc.gov.au/honours/awards/1142714,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1142714,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/George_Palmer_(composer)
Q5543412,George Piggins,"Australian rugby league footballer, coach and administrator",NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1040541,2002-06-10T00:00:00Z,https://en.wikipedia.org/wiki/George_Piggins
Q5544315,George Savvides,Australian businessman,https://honours.pmc.gov.au/honours/awards/2005383,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2005383,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/George_Savvides
Q5544392,George Seddon,Australian academic and author,https://honours.pmc.gov.au/honours/awards/878278,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,878278,1998-06-08T00:00:00Z,https://en.wikipedia.org/wiki/George_Seddon_(academic)
Q5544706,George Souris,New South Wales politician,https://honours.pmc.gov.au/honours/awards/1153823,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1153823,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/George_Souris
Q5546376,George Williams,Professor of Law,https://honours.pmc.gov.au/honours/awards/1144249,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1144249,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/George_Williams_(lawyer)
Q5549609,Gerald Stone,Australian news producer,https://honours.pmc.gov.au/honours/awards/1150916,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1150916,2015-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Gerald_Stone
Q5549674,Gerald Westheimer,Neuroscientist and optometrist,https://honours.pmc.gov.au/honours/awards/1140905,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1140905,2009-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Gerald_Westheimer
Q5549732,Geraldine Cox,Australian humanitarian,https://honours.pmc.gov.au/honours/awards/1129681,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1129681,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geraldine_Cox
