id,label,url,description,matchText,PossibleAlias,wikiDataMatch,wikiAusMatch
Q443491,Marlene Mathews,//www.wikidata.org/wiki/Q443491,Australian sprinter,Marlene Judith Mathews-Willard,Marlene Judith Mathews-Willard,Y,Y
Q6984227,Neale Lavis,//www.wikidata.org/wiki/Q6984227,Australian equestrian,Neale John Lavis,Neale John Lavis,Y,Y
Q569106,Lionel Cox,//www.wikidata.org/wiki/Q569106,Australian racing cyclist,Lionel Malvyne Cox,Lionel Malvyne Cox,Y,Y
Q7364767,Ronald Crawford,//www.wikidata.org/wiki/Q7364767,Australian racewalker (1936-2018),Ronald John Crawford,Ronald John Crawford,Y,Y
Q435025,Leneen Forde,//www.wikidata.org/wiki/Q435025,"Governor of Queensland, Australia",William Webb,William Webb,Y,Y
Q261681,Lorraine Crapp,//www.wikidata.org/wiki/Q261681,"Australian swimmer, Olympic gold medallist, former world record-holder",Lorraine Joyce Crapp,Lorraine Joyce Crapp,Y,Y
Q5386622,Eric Gross,//www.wikidata.org/wiki/Q5386622,Australian musician,Eric Gross,NA,Y,Y
Q6256074,John Ryan,//www.wikidata.org/wiki/Q6256074,"Australian politician, born 1956",John Francis Ryan,John Francis Ryan,Y,Y
Q7324779,Richard Cleaver,//www.wikidata.org/wiki/Q7324779,Australian politician,Richard Cleaver,NA,Y,Y
Q8022671,Wilma Oram,//www.wikidata.org/wiki/Q8022671,Australian nurse,Wilma Elizabeth Forster Young,Wilma Elizabeth Forster Young,Y,Y
Q5544392,George Seddon,//www.wikidata.org/wiki/Q5544392,Australian academic and author,George Seddon,NA,Y,Y
Q6387677,Ken Gillespie,//www.wikidata.org/wiki/Q6387677,Australian general,Kenneth James Gillespie,Kenneth James Gillespie,Y,Y
Q32539655,Phillip E. Playford,//www.wikidata.org/wiki/Q32539655,Australian geologist,Phillip Elliott Playford,Phillip Elliott Playford,Y,Y
Q27983382,Jim Barry,//www.wikidata.org/wiki/Q27983382,Australian general,James Edward Barry,James Edward Barry,Y,Y
Q14954676,Elizabeth Burchill,//www.wikidata.org/wiki/Q14954676,Australian nurse and writer,Dora Elizabeth Burchill,Dora Elizabeth Burchill,Y,Y
Q89444380,Yvonne Cossart,//www.wikidata.org/wiki/Q89444380,Australian virologist,Yvonne Edna Cossart,Yvonne Edna Cossart,Y,Y
Q18207776,Rex Stevenson,//www.wikidata.org/wiki/Q18207776,Australian intelligence officer; Director-General of the Australian Secret Intelligence Service,Rex Kenneth Stevenson,Rex Kenneth Stevenson,Y,Y
Q62102518,A. W. Martin,//www.wikidata.org/wiki/Q62102518,Australian historian,Allan William Martin,Allan William Martin,Y,Y
Q5292141,Don Aitkin,//www.wikidata.org/wiki/Q5292141,Australian political scientist,Donald Alexander Aitkin,Donald Alexander Aitkin,Y,Y
Q7989400,Weston Bate,//www.wikidata.org/wiki/Q7989400,Australian historian,Weston Arthur Bate,Weston Arthur Bate,Y,Y
Q90079196,Marilyn McMeniman,//www.wikidata.org/wiki/Q90079196,Australian academic administrator,Marilyn Myrtle McMeniman,Marilyn Myrtle McMeniman,Y,Y
Q5534384,Geoff Wilson,//www.wikidata.org/wiki/Q5534384,Australian nuclear physicist,Geoffrey Victor Herbert Wilson,Geoffrey Victor Herbert Wilson,Y,Y
Q90975781,Sydney Levine,//www.wikidata.org/wiki/Q90975781,researcher (ORCID 0000-0003-3688-3290),Sydney Levine,NA,Y,Y
Q96250896,Richard Smallwood,//www.wikidata.org/wiki/Q96250896,Australian doctor and public servant,Richard Alan Smallwood,Richard Alan Smallwood,Y,Y
Q374949,Andrew Peacock,//www.wikidata.org/wiki/Q374949,Australian politician,Andrew Sharp Peacock,Andrew Sharp Peacock,Y,Y
Q7961245,Wal Murray,//www.wikidata.org/wiki/Q7961245,Australian politician,Wallace Telford John Murray,Wallace Telford John Murray,Y,Y
Q22253117,Patrick Quilty,//www.wikidata.org/wiki/Q22253117,Australian paleontologist,Patrick Gerard Quilty,Patrick Gerard Quilty,Y,Y
Q21510988,Sophie Charlotte Ducker,//www.wikidata.org/wiki/Q21510988,German-Australian botanist (1909-2004),Sophie Charlotte Ducker,NA,Y,Y
Q722838,Sid Atkinson,//www.wikidata.org/wiki/Q722838,South African athlete,Sydney Atkinson,Sydney Atkinson,Y,Y
Q471021,Morris West,//www.wikidata.org/wiki/Q471021,Australian writer,Morris Langlo West,Morris Langlo West,Y,Y
Q90082299,Joy Roggenkamp,//www.wikidata.org/wiki/Q90082299,Australian painter,Joy Roggenkamp,NA,Y,Y
Q90087689,Nan Giese,//www.wikidata.org/wiki/Q90087689,Australian academic administrator,Nancy Giese,Nancy Giese,Y,Y
Q7172534,Peter Andry,//www.wikidata.org/wiki/Q7172534,Australian record producer,Peter Edward Andry,Peter Edward Andry,Y,Y
Q333509,Glenn Murcutt,//www.wikidata.org/wiki/Q333509,Architect (b.1936),Glenn Marcus Murcutt,Glenn Marcus Murcutt,Y,Y
Q20716208,Roger McNeice,//www.wikidata.org/wiki/Q20716208,Australian numismatist,Roger Vere McNeice,Roger Vere McNeice,Y,Y
Q24284530,Mavis Thorpe Clark,//www.wikidata.org/wiki/Q24284530,Australian writer,Mavis Thorpe Clark,NA,Y,Y
Q5703439,Helen Zerefos,//www.wikidata.org/wiki/Q5703439,Australian soprano,Helen Zerefos,NA,Y,Y
Q3195101,Ken Wyatt,//www.wikidata.org/wiki/Q3195101,Australian politician,Kenneth George Wyatt,Kenneth George Wyatt,Y,Y
Q7364488,Ron Tucker,//www.wikidata.org/wiki/Q7364488,Australian rules footballer,Ronald Douglas Tucker,Ronald Douglas Tucker,Y,Y
Q17514401,John Cohen,//www.wikidata.org/wiki/Q17514401,Australian politician,John Cohen,NA,Y,Y
Q5133249,Clifton Hoeben,//www.wikidata.org/wiki/Q5133249,Australian general and Supreme Court judge,Clifton Ralph Russell Hoeben,Clifton Ralph Russell Hoeben,Y,Y
Q19060983,John Geoffrey Tracey,//www.wikidata.org/wiki/Q19060983,Australian botanist (1930-2004),John Geoffrey Tracey,NA,Y,Y
Q5817691,Edgar Frederick Riek,//www.wikidata.org/wiki/Q5817691,Australian entomologist,Edgar Frederick Riek,NA,Y,Y
Q6265327,John Zillman,//www.wikidata.org/wiki/Q6265327,Australian meteorologist,John William Zillman,John William Zillman,Y,Y
Q7167221,Percy Allan,//www.wikidata.org/wiki/Q7167221,Australian civil engineer,Percy Allan,NA,Y,Y
Q1700021,John Kerr,//www.wikidata.org/wiki/Q1700021,Australian pathologist,John Foxton Ross Kerr,John Foxton Ross Kerr,Y,Y
Q436025,Michael Doohan,//www.wikidata.org/wiki/Q436025,Australian motorcycle racer,Michael Sydney Doohan,Michael Sydney Doohan,Y,Y
Q52656451,Annette Knight,//www.wikidata.org/wiki/Q52656451,Australian politician,Annette Grace Knight,Annette Grace Knight,Y,Y
Q202342,Margaret Court,//www.wikidata.org/wiki/Q202342,Australian tennis player,Margaret Smith Court,Margaret Smith Court,Y,Y
Q16095274,Patricia Kailis,//www.wikidata.org/wiki/Q16095274,Australian neurologist and geneticist,Patricia Verne Kailis,Patricia Verne Kailis,Y,Y
Q355053,Michael Jeffery,//www.wikidata.org/wiki/Q355053,Australian governor-general and army officer,Philip Michael Jeffery,Philip Michael Jeffery,Y,Y
Q6207203,Jocelynne Scutt,//www.wikidata.org/wiki/Q6207203,Australian lawyer,Jocelynne Annette Scutt,Jocelynne Annette Scutt,Y,Y
Q446960,George Miller,//www.wikidata.org/wiki/Q446960,Australian filmmaker and former physician,George Miller,NA,Y,Y
Q1653736,Fiona Stanley,//www.wikidata.org/wiki/Q1653736,Australian epidemiologist,Fiona Juliet Stanley,Fiona Juliet Stanley,Y,Y
Q41800625,Robert George Gregory,//www.wikidata.org/wiki/Q41800625,economist (Australian National University),Robert George Gregory,NA,Y,Y
Q28464364,Robyn Rowland,//www.wikidata.org/wiki/Q28464364,Australian poet and writer,Robyn Lea Rowland,Robyn Lea Rowland,Y,Y
Q5362737,Elizabeth Evatt,//www.wikidata.org/wiki/Q5362737,Australian judge,Elizabeth Andreas Evatt,Elizabeth Andreas Evatt,Y,Y
Q5257684,Denise Bradley,//www.wikidata.org/wiki/Q5257684,Australian academic,Denise Irene Bradley,Denise Irene Bradley,Y,Y
Q5233697,David Flint,//www.wikidata.org/wiki/Q5233697,Australian legal academic,David Edward Flint,David Edward Flint,Y,Y
Q5478115,Frank Brennan,//www.wikidata.org/wiki/Q5478115,"Australian Jesuit priest, human rights lawyer and academic",Frank Tenison Brennan,Frank Tenison Brennan,Y,Y
Q96274212,Diana Horvath,//www.wikidata.org/wiki/Q96274212,"Australian medical doctor, researcher and administrator",Diana Glen Horvath,Diana Glen Horvath,Y,Y
Q21165256,Anthony William Linnane,//www.wikidata.org/wiki/Q21165256,Australian biochemist,Anthony William Linnane,NA,Y,Y
Q6835037,Michael V. Drake,//www.wikidata.org/wiki/Q6835037,University chancellor,Michael Drake,Michael Drake,Y,Y
Q15485299,Nick Dondas,//www.wikidata.org/wiki/Q15485299,Australian politician,Nicholas Manuel Dondas,Nicholas Manuel Dondas,Y,Y
Q21394204,Jeanette Adelaide Covacevich,//www.wikidata.org/wiki/Q21394204,NA,Jeanette Adelaide Covacevich,NA,Y,Y
Q6135471,James Hamlyn Willis,//www.wikidata.org/wiki/Q6135471,Australian botanist,James Hamlyn Willis,NA,Y,Y
Q6236320,John Grey,//www.wikidata.org/wiki/Q6236320,"Australian Army officer, born 1939",John Cedric Grey,John Cedric Grey,Y,Y
Q4977354,Bruce Davidson,//www.wikidata.org/wiki/Q4977354,Australian politician,Bruce Davidson,NA,Y,Y
Q19872738,Bruce Davidson,//www.wikidata.org/wiki/Q19872738,Australian rules footballer,Bruce Davidson,NA,Y,Y
Q20273952,Ivon Wardle,//www.wikidata.org/wiki/Q20273952,Australian politician,Ivon Alfred Wardle,Ivon Alfred Wardle,Y,Y
Q5293011,Don Livingstone,//www.wikidata.org/wiki/Q5293011,Australian politician,Donald Wallace Livingstone,Donald Wallace Livingstone,Y,Y
Q5415028,Eva Cox,//www.wikidata.org/wiki/Q5415028,Australian writer and sociologist,Eva Maria Cox,Eva Maria Cox,Y,Y
Q1718537,Wenten Rubuntja,//www.wikidata.org/wiki/Q1718537,Australian artist,Wenten Rubuntja,NA,Y,Y
Q78164427,Frances Margaret McGuire,//www.wikidata.org/wiki/Q78164427,"Australian assistant biochemist, writer and Catholic social thinker",Frances Margaret McGuire,NA,Y,Y
Q5058019,Celia Rosser,//www.wikidata.org/wiki/Q5058019,Australian botanical illustration,Celia Elizabeth Rosser,Celia Elizabeth Rosser,Y,Y
Q531573,Frank McNamara,//www.wikidata.org/wiki/Q531573,Royal Australian Air Force officer,Frank McNamara,NA,Y,Y
Q20859510,Jacqueline Hick,//www.wikidata.org/wiki/Q20859510,Australian painter (1919-2004),Jacqueline Hick,NA,Y,Y
Q1655617,Ian Pearce,//www.wikidata.org/wiki/Q1655617,Australian pianist (1921-2012),Ian Philp Pearce,Ian Philp Pearce,Y,Y
Q6984063,Neal Blewett,//www.wikidata.org/wiki/Q6984063,Australian politician and political scientist,Neal Blewett,NA,Y,Y
Q6452570,Kyrra Grunnsund,//www.wikidata.org/wiki/Q6452570,Australian Paralympic skier and athlete,Kyrra Grunnsund,NA,Y,Y
Q3857414,Mike Kelly,//www.wikidata.org/wiki/Q3857414,Australian politician,Michael Joseph Kelly,Michael Joseph Kelly,Y,Y
Q20981226,Ken Reinhard,//www.wikidata.org/wiki/Q20981226,Australian artist,Kenneth Bruce Reinhard,Kenneth Bruce Reinhard,Y,Y
Q6130555,James Burrows Thomas,//www.wikidata.org/wiki/Q6130555,Australian judge,James Burrows Thomas,NA,Y,Y
Q2150186,Richard McGarvie,//www.wikidata.org/wiki/Q2150186,judge in the Supreme Court of Victoria and Governor of Victoria from 1992 to 1997,Richard Elgin McGarvie,Richard Elgin McGarvie,Y,Y
Q7174332,Peter Graham,//www.wikidata.org/wiki/Q7174332,"Australian kickboxer, boxer and mixed martial artist",Peter Graham,NA,Y,Y
Q16013339,Peter Wilenski,//www.wikidata.org/wiki/Q16013339,Australian diplomat,Peter Stephen Wilenski,Peter Stephen Wilenski,Y,Y
Q22109998,Patricia M. Mawson,//www.wikidata.org/wiki/Q22109998,Australian biologist and parasitologist,Patricia Marietje Thomas,Patricia Marietje Thomas,Y,Y
Q5144898,Colin Bond,//www.wikidata.org/wiki/Q5144898,Australian racing driver,Colin John Bond,Colin John Bond,Y,Y
Q61465784,Ronald Strahan,//www.wikidata.org/wiki/Q61465784,Australian zoologist,Ronald Strahan,NA,Y,Y
Q18392357,Spencer Grace,//www.wikidata.org/wiki/Q18392357,Australian rower,Frederick Spencer Grace,Frederick Spencer Grace,Y,Y
Q63213576,Donald McCoy Fraser,//www.wikidata.org/wiki/Q63213576,geologist,Donald Fraser,Donald Fraser,Y,Y
Q57081577,Kevin McKinley,//www.wikidata.org/wiki/Q57081577,Australian politician,Kevin Donald McKinley,Kevin Donald McKinley,Y,Y
Q7155064,Pauline Neura Reilly,//www.wikidata.org/wiki/Q7155064,Australian ornithologist and author,Pauline Neura Reilly,NA,Y,Y
Q172539,Frank Gardner,//www.wikidata.org/wiki/Q172539,Australian racing driver,Frank Gardner,NA,Y,Y
Q4837817,Babette Stephens,//www.wikidata.org/wiki/Q4837817,Australian actress,Babette Stephens,NA,Y,Y
Q509847,Joan Phipson,//www.wikidata.org/wiki/Q509847,Australian children's writer,Joan Margaret Phipson,Joan Margaret Phipson,Y,Y
Q6303644,Judith Rodriguez,//www.wikidata.org/wiki/Q6303644,Australian poet,Judith Catherine Rodriguez,Judith Catherine Rodriguez,Y,Y
Q16267452,Kerry Walker,//www.wikidata.org/wiki/Q16267452,Australian actress,Kerry Ann Walker,Kerry Ann Walker,Y,Y
Q2580765,William Thomas Cooper,//www.wikidata.org/wiki/Q2580765,Australian ornithological artist,William Thomas Cooper,NA,Y,Y
Q18330765,Eilene Hannan,//www.wikidata.org/wiki/Q18330765,Australian singer and opera singer,Eilene Hannan,NA,Y,Y
Q5339363,Edmund Capon,//www.wikidata.org/wiki/Q5339363,British-Australian art historian,Edmund George Capon,Edmund George Capon,Y,Y
Q43138139,June Ethel Stephenson,//www.wikidata.org/wiki/Q43138139,Australian artist,June Ethel Stephenson,NA,Y,Y
Q7367191,Rosalie Gascoigne,//www.wikidata.org/wiki/Q7367191,Australian sculptor,Rosalie Gascoigne,NA,Y,Y
Q52655484,Helen Lynch,//www.wikidata.org/wiki/Q52655484,Australian business executive,Helen Ann Lynch,Helen Ann Lynch,Y,Y
Q6258000,John Singleton,//www.wikidata.org/wiki/Q6258000,Australian entrepreneur,John Desmond Singleton,John Desmond Singleton,Y,Y
Q6698435,Lucy Napaljarri Kennedy,//www.wikidata.org/wiki/Q6698435,Australian artist,Lucy Napaljarri Kennedy,NA,Y,Y
Q6395762,Kevin Bacon,//www.wikidata.org/wiki/Q6395762,Australian equestrian,Kevin Ashley Bacon,Kevin Ashley Bacon,Y,Y
Q85320097,Adrian Charles,//www.wikidata.org/wiki/Q85320097,Australian Anglican bishop,Adrian Owen Charles,Adrian Owen Charles,Y,Y
Q16206302,James Grant,//www.wikidata.org/wiki/Q16206302,Australian Anglican bishop,James Alexander Grant,James Alexander Grant,Y,Y
Q19832418,Rene Hardenbol,//www.wikidata.org/wiki/Q19832418,Australian swimmer,Rene Hardenbol,NA,Y,Y
Q432941,Louise Sauvage,//www.wikidata.org/wiki/Q432941,Australian paralympic athlete,Alix Louise Sauvage,Alix Louise Sauvage,Y,Y
Q23900847,Bruce Bowley,//www.wikidata.org/wiki/Q23900847,cricketer,Bruce Leonard Bowley,Bruce Leonard Bowley,Y,Y
Q1825603,Lin Onus,//www.wikidata.org/wiki/Q1825603,Australian artist,Lin Onus,NA,Y,Y
Q47122998,Susan Gordon,//www.wikidata.org/wiki/Q47122998,Australian medical researcher,Susan Gordon,NA,Y,Y
Q5534307,Geoff Shaw,//www.wikidata.org/wiki/Q5534307,Australian politician,Geoff Shaw,NA,Y,Y
Q73952061,Geoff Shaw,//www.wikidata.org/wiki/Q73952061,Aboriginal leader,Geoff Shaw,NA,Y,Y
Q20642555,Robert Southey,//www.wikidata.org/wiki/Q20642555,Australian businessman and politician,Robert John Southey,Robert John Southey,Y,Y
Q15992823,Betty Burstall,//www.wikidata.org/wiki/Q15992823,Australian theatre director,Betty Margaret Burstall,Betty Margaret Burstall,Y,Y
Q6133747,James Fairfax,//www.wikidata.org/wiki/Q6133747,Australian business executive and philanthropist,James Oswald Fairfax,James Oswald Fairfax,Y,Y
Q6687530,Louis Kahan,//www.wikidata.org/wiki/Q6687530,Australian artist,Louis Kahan,NA,Y,Y
Q60371726,Bruce Bennett,//www.wikidata.org/wiki/Q60371726,Australian literary scholar (1941–2012),Bruce Harry Bennett,Bruce Harry Bennett,Y,Y
Q77357535,Jim Gasteen,//www.wikidata.org/wiki/Q77357535,Australian farmer and conservationist,Wrixon James Gasteen,Wrixon James Gasteen,Y,Y
Q62066290,Robert Kemp,//www.wikidata.org/wiki/Q62066290,Australian politician,Robert Kemp,NA,Y,Y
Q4978414,Bruce Wallrodt,//www.wikidata.org/wiki/Q4978414,Australian Paralympic athlete,Bruce Wallrodt,NA,Y,Y
Q19871784,Donna Burns,//www.wikidata.org/wiki/Q19871784,Australian basketball player,Donna Burns,NA,Y,Y
Q6223436,John Brown,//www.wikidata.org/wiki/Q6223436,Australian politician,John Joseph Brown,John Joseph Brown,Y,Y
Q6207921,Jodi Willis-Roberts,//www.wikidata.org/wiki/Q6207921,Australian Paralympic athlete and goalballer,Jodi Glenda Willis-Roberts,Jodi Glenda Willis-Roberts,Y,Y
Q7416805,Sandra Yaxley,//www.wikidata.org/wiki/Q7416805,Australian Paralympic swimmer,Sandra Yaxley,NA,Y,Y
Q4964747,Brian McNicholl,//www.wikidata.org/wiki/Q4964747,"New Zealand-born Australian Paralympic weightlifter, powerlifter and athlete",Brian Frederick McNicholl,Brian Frederick McNicholl,Y,Y
Q65621743,John P. Brown,//www.wikidata.org/wiki/Q65621743,Australian minister and missionary,John Percival Brown,John Percival Brown,Y,Y
Q61974629,Ann Moyal,//www.wikidata.org/wiki/Q61974629,Australian historian,Ann Veronica Helen Moyal,Ann Veronica Helen Moyal,Y,Y
Q5296466,Donna Maree Philp,//www.wikidata.org/wiki/Q5296466,Australian Paralympic athlete and wheelchair basketballer,Donna Maree Smith,Donna Maree Smith,Y,Y
Q19832422,Joshua Hofer,//www.wikidata.org/wiki/Q19832422,Australian swimmer,Joshua Powell Hofer,Joshua Powell Hofer,Y,Y
Q7288094,Ralph Slatyer,//www.wikidata.org/wiki/Q7288094,Australian ecologist,Ralph Owen Slatyer,Ralph Owen Slatyer,Y,Y
Q15438968,Michael Kailis,//www.wikidata.org/wiki/Q15438968,Australian businessman,Michael George Kailis,Michael George Kailis,Y,Y
Q79447005,Ron Penny,//www.wikidata.org/wiki/Q79447005,Australian immunologist,Ronald Penny,Ronald Penny,Y,Y
Q46200278,Henry G. Burger,//www.wikidata.org/wiki/Q46200278,researcher,Henry George Burger,Henry George Burger,Y,Y
Q963153,William Charles Wentworth,//www.wikidata.org/wiki/Q963153,"Australian poet, explorer, journalist and politician",William Charles Wentworth,NA,Y,Y
Q6236225,Bill Wentworth,//www.wikidata.org/wiki/Q6236225,Australian politician,William Charles Wentworth,William Charles Wentworth,Y,Y
Q7817908,Tom Uren,//www.wikidata.org/wiki/Q7817908,Australian  politician,Tom Uren,NA,Y,Y
Q1240162,Donald Metcalf,//www.wikidata.org/wiki/Q1240162,Australian medical researcher,Donald Metcalf,NA,Y,Y
Q7405347,Sallyanne Atkinson,//www.wikidata.org/wiki/Q7405347,Australian politician,Sallyanne Atkinson,NA,Y,Y
Q7353658,Roc Kirby,//www.wikidata.org/wiki/Q7353658,"Australian businessman, founder of Village Roadshow",Roc Kirby,NA,Y,Y
Q20667583,Michael Johnson,//www.wikidata.org/wiki/Q20667583,Australian painter,Michael Johnson,NA,Y,Y
Q6249992,John Macrossan,//www.wikidata.org/wiki/Q6249992,Australian politician,John Murtagh Macrossan,John Murtagh Macrossan,Y,Y
Q6249995,John Murtagh Macrossan,//www.wikidata.org/wiki/Q6249995,Australian judge,John Murtagh Macrossan,NA,Y,Y
Q260236,Michael Clyne,//www.wikidata.org/wiki/Q260236,Australian linguist,Michael George Clyne,Michael George Clyne,Y,Y
Q4346643,John Passmore,//www.wikidata.org/wiki/Q4346643,Australian philosopher,John Arthur Passmore,John Arthur Passmore,Y,Y
Q57572486,James White,//www.wikidata.org/wiki/Q57572486,Australian judge,James Michael White,James Michael White,Y,Y
Q15463350,John Niland,//www.wikidata.org/wiki/Q15463350,Australian academic,John Rodney Niland,John Rodney Niland,Y,Y
Q2979432,Clive James,//www.wikidata.org/wiki/Q2979432,Australian author,Clive James,NA,Y,Y
Q6120119,Jacqueline Jarrett Goodnow,//www.wikidata.org/wiki/Q6120119,Australian psychologist,Jacqueline Jarrett Goodnow,NA,Y,Y
Q15972525,Natascha McNamara,//www.wikidata.org/wiki/Q15972525,"Australian academic, researcher and activist",Natascha Duschene McNamara,Natascha Duschene McNamara,Y,Y
Q7349912,Robert Somervaille,//www.wikidata.org/wiki/Q7349912,Australian businessman,Robert Duncan Somervaille,Robert Duncan Somervaille,Y,Y
Q4978443,Bruce Webster,//www.wikidata.org/wiki/Q4978443,Australian politician and broadcaster,Bruce Laurence Webster,Bruce Laurence Webster,Y,Y
Q1502956,Geoff Chisholm,//www.wikidata.org/wiki/Q1502956,Australian politician,Geoffrey Donald Chisholm,Geoffrey Donald Chisholm,Y,Y
Q21063057,Pixie Annat,//www.wikidata.org/wiki/Q21063057,Australian nurse,Isobel Mary Annat,Isobel Mary Annat,Y,Y
Q1239052,Don Chipp,//www.wikidata.org/wiki/Q1239052,Australian politician,Donald Leslie Chipp,Donald Leslie Chipp,Y,Y
Q7176959,Peter Sinclair,//www.wikidata.org/wiki/Q7176959,Australian naval officer and governor,Peter Ross Sinclair,Peter Ross Sinclair,Y,Y
